typeID,groupID,typeName
48268,226,Preserved Gallente Outpost Platform
48269,226,Preserved Minmatar Outpost Platform
48270,1998,BKG-Q2 Station Monument
48271,1998,K-8SQS Station Monument
48272,1998,D4R-H7 Station Monument
48273,1998,995-3G Station Monument
48274,1998,M53-1V Station Monument
48275,1998,P7-45V Station Monument
48276,1998,V2-VC2 Station Monument
48277,1998,5-N2EY Station Monument
48278,1998,FAT-6P Station Monument
48279,1998,9-4RP2 Station Monument
48280,1998,G8AD-C Station Monument
48281,1998,XZH-4X Station Monument
48282,1998,VFK-IV Station Monument
48283,1998,3JN9-Q Station Monument
48284,1998,CZDJ-1 Station Monument
48285,1998,NOL-M9 Station Monument
48286,1998,MO-GZ5 Station Monument
48287,1998,5-6QW7 Station Monument
48288,1998,0-W778 Station Monument
48289,1998,DG-8VJ Station Monument
48290,1998,0-G8NO Station Monument
48291,1998,C9N-CC Station Monument
48292,1998,BZ-0GW Station Monument
48293,1998,111-F1 Station Monument
48294,1998,L-C3O7 Station Monument
48295,1998,C4C-Z4 Station Monument
48296,1998,I-UUI5 Station Monument
48297,1998,VNGJ-U Station Monument
48298,1998,UB5Z-3 Station Monument
48299,1998,2-RSC7 Station Monument
48300,1998,Z-H2MA Station Monument
48301,1998,E8-YS9 Station Monument
48302,1998,2O-EEW Station Monument
48303,1998,68FT-6 Station Monument
48304,1998,Z-N9IP Station Monument
48305,1998,FR-B1H Station Monument
48306,1998,C-J6MT Station Monument
48307,1998,F2A-GX Station Monument
48308,1998,N7-BIY Station Monument
48309,1998,D2EZ-X Station Monument
48310,1998,6T3I-L Station Monument
48311,1998,Z-7OK1 Station Monument
48312,1998,H8-ZTO Station Monument
48313,1998,GQ2S-8 Station Monument
48314,1998,MP5-KR Station Monument
48315,1998,TPAR-G Station Monument
48316,1998,G-Q5JU Station Monument
48317,1998,9CG6-H Station Monument
48318,1998,3BK-O7 Station Monument
48319,1998,H74-B0 Station Monument
48320,1998,1V-LI2 Station Monument
48321,1998,JLO-Z3 Station Monument
48322,1998,28Y9-P Station Monument
48323,1998,S-EVIQ Station Monument
48324,1998,6OYQ-Z Station Monument
48325,1998,V7-MID Station Monument
48326,1998,DZ6-I5 Station Monument
48327,1998,NZW-ZO Station Monument
48328,1998,JV1V-O Station Monument
48329,1998,H-W9TY Station Monument
48330,1998,D7-ZAC Station Monument
48331,1998,IMK-K1 Station Monument
48332,1998,ZLZ-1Z Station Monument
48333,1998,LS-JEP Station Monument
48334,1998,JZV-F4 Station Monument
48335,1998,4-EFLU Station Monument
48336,1998,F-EM4Q Station Monument
48337,1998,Q-GQHN Station Monument
48338,1998,5P-AIP Outpost Monument
48339,1998,KDF-GY Outpost Monument
48340,1998,0OYZ-G Outpost Monument
48341,1998,EC-P8R Outpost Monument
48342,1998,BWF-ZZ Outpost Monument
48343,1998,GHZ-SJ Outpost Monument
48344,1998,9UY4-H Outpost Monument
48345,1998,GE-8JV Outpost Monument
48346,1998,X-R3NM Outpost Monument
48347,1998,P-2TTL Outpost Monument
48348,1998,TVN-FM Outpost Monument
48349,1998,6VDT-H Outpost Monument
48350,1998,M-OEE8 Outpost Monument
48351,1998,HED-GP Outpost Monument
48352,1998,LXQ2-T Outpost Monument
48353,1998,Y-CWQY Outpost Monument
48354,1998,S-E6ES Outpost Monument
48355,1998,JU-OWQ Outpost Monument
48356,1998,77S8-E Outpost Monument
48357,1998,B-R5RB Outpost Monument
48358,1998,J-LPX7 Outpost Monument
48359,1998,16P-PX Outpost Monument
48360,1998,LX5K-W Outpost Monument
48361,1998,9-980U Outpost Monument
48362,1998,N-I024 Outpost Monument
48363,1998,1A8-6G Outpost Monument
48364,1998,QYZM-W Outpost Monument
48365,1950,Revelation Star Captain SKIN (Permanent)
48366,1950,Aeon Star Captain SKIN (Permanent)
48367,1950,Avatar Star Captain SKIN (Permanent)
48368,1950,Ark Star Captain SKIN (Permanent)
48369,1950,Providence Star Captain SKIN (Permanent)
48372,186,Triglavian Cruiser Wreck
48373,186,Triglavian Frigate Wreck
48374,1194,Federation Grand Prix Impetus Package
48375,1194,Federation Grand Prix Bronze Package
48376,1194,Federation Grand Prix CreoDron Package
48377,1194,Federation Grand Prix Silver Package
48378,1194,Federation Grand Prix Quafe Package
48379,1194,Federation Grand Prix Gold Package
48380,1088,Women's Triglavian Survival Suit (Veles)
48381,1088,Women's Triglavian Survival Suit (Svarog)
48382,1088,Women's Triglavian Survival Suit (Perun)
48383,1088,Men's Triglavian Survival Suit (Veles)
48384,1088,Men's Triglavian Survival Suit (Svarog)
48385,1088,Men's Triglavian Survival Suit (Perun)
48386,1088,Women's Triglavian Survival Suit (Encounter)
48387,1088,Men's Triglavian Survival Suit (Encounter)
48416,1964,Decayed Small Energy Nosferatu Mutaplasmid
48417,1964,Gravid Small Energy Nosferatu Mutaplasmid
48418,1964,Unstable Small Energy Nosferatu Mutaplasmid
48419,68,
48420,1964,Decayed Medium Energy Nosferatu Mutaplasmid
48421,1964,Gravid Medium Energy Nosferatu Mutaplasmid
48422,1964,Unstable Medium Energy Nosferatu Mutaplasmid
48423,68,Medium Abyssal Energy Nosferatu
48424,1964,Decayed Heavy Energy Nosferatu Mutaplasmid
48425,1964,Gravid Heavy Energy Nosferatu Mutaplasmid
48426,1964,Unstable Heavy Energy Nosferatu Mutaplasmid
48427,68,Heavy Abyssal Energy Nosferatu
48428,1964,Decayed Small Cap Battery Mutaplasmid
48429,1964,Gravid Small Cap Battery Mutaplasmid
48430,1964,Unstable Small Cap Battery Mutaplasmid
48431,61,Small Abyssal Cap Battery
48432,1964,Decayed Medium Cap Battery Mutaplasmid
48433,1964,Gravid Medium Cap Battery Mutaplasmid
48434,1964,Unstable Medium Cap Battery Mutaplasmid
48435,61,Medium Abyssal Cap Battery
48436,1964,Decayed Large Cap Battery Mutaplasmid
48437,1964,Gravid Large Cap Battery Mutaplasmid
48438,1964,Unstable Large Cap Battery Mutaplasmid
48439,61,Large Abyssal Cap Battery
48463,1012,Test Server Infrastructure Hub
48464,0,asurface1_f_01:amarrbase:amarr
48465,0,asurface_c_01:amarrbase:amarr
48466,226, Caldari Penalty Dungeon
48469,1990,Light Compact Entropic Disintegrator Blueprint
48470,1990,Light Scoped Entropic Disintegrator Blueprint
48471,1990,Heavy Compact Entropic Disintegrator Blueprint
48472,1990,Heavy Scoped Entropic Disintegrator Blueprint
48473,1990,Supratidal Compact Entropic Disintegrator Blueprint
48474,1990,Supratidal Scoped Entropic Disintegrator Blueprint
48481,1950,SkinTest1
48482,1950,SkinTest2
48483,1950,SkinTest3
48484,1950,SkinTest4
48485,1950,Breacher Dawn of Liberation SKIN (Permanent)
48486,1950,Burst Dawn of Liberation SKIN (Permanent)
48487,1950,Probe Dawn of Liberation SKIN (Permanent)
48488,1950,Rifter Dawn of Liberation SKIN (Permanent)
48489,1950,Slasher Dawn of Liberation SKIN (Permanent)
48490,1950,Vigil Dawn of Liberation SKIN (Permanent)
48491,1950,Jaguar Dawn of Liberation SKIN (Permanent)
48492,1950,Wolf Dawn of Liberation SKIN (Permanent)
48493,1950,Cheetah Dawn of Liberation SKIN (Permanent)
48494,1950,Hound Dawn of Liberation SKIN (Permanent)
48495,1950,Hyena Dawn of Liberation SKIN (Permanent)
48496,1950,Claw Dawn of Liberation SKIN (Permanent)
48497,1950,Stiletto Dawn of Liberation SKIN (Permanent)
48498,1950,Scalpel Dawn of Liberation SKIN (Permanent)
48499,1950,Republic Fleet Firetail Dawn of Liberation SKIN (Permanent)
48500,1950,Vigil Fleet Issue Dawn of Liberation SKIN (Permanent)
48501,1950,Bellicose Dawn of Liberation SKIN (Permanent)
48502,1950,Rupture Dawn of Liberation SKIN (Permanent)
48503,1950,Scythe Dawn of Liberation SKIN (Permanent)
48504,1950,Stabber Dawn of Liberation SKIN (Permanent)
48505,1950,Muninn Dawn of Liberation SKIN (Permanent)
48506,1950,Vagabond Dawn of Liberation SKIN (Permanent)
48507,1950,Broadsword Dawn of Liberation SKIN (Permanent)
48508,1950,Scimitar Dawn of Liberation SKIN (Permanent)
48509,1950,Huginn Dawn of Liberation SKIN (Permanent)
48510,1950,Rapier Dawn of Liberation SKIN (Permanent)
48511,1950,Loki Dawn of Liberation SKIN (Permanent)
48512,1950,Scythe Fleet Issue Dawn of Liberation SKIN (Permanent)
48513,1950,Stabber Fleet Issue Dawn of Liberation SKIN (Permanent)
48514,1950,Maelstrom Dawn of Liberation SKIN (Permanent)
48515,1950,Tempest Dawn of Liberation SKIN (Permanent)
48516,1950,Typhoon Dawn of Liberation SKIN (Permanent)
48517,1950,Panther Dawn of Liberation SKIN (Permanent)
48518,1950,Vargur Dawn of Liberation SKIN (Permanent)
48519,1950,Tempest Fleet Issue Dawn of Liberation SKIN (Permanent)
48520,1950,Typhoon Fleet Issue Dawn of Liberation SKIN (Permanent)
48521,1950,Panther Chainbreaker Khumaak SKIN (Permanent)
48522,1950,Vargur Chainbreaker Khumaak SKIN (Permanent)
48523,1950,Naglfar Chainbreaker Khumaak SKIN (Permanent)
48524,1950,Nidhoggur Chainbreaker Khumaak SKIN (Permanent)
48525,1950,Hel Chainbreaker Khumaak SKIN (Permanent)
48526,1950,Ragnarok Chainbreaker Khumaak SKIN (Permanent)
48527,1950,Thrasher Firewall Breach SKIN (Permanent)
48528,1950,Svipul Firewall Breach SKIN (Permanent)
48529,1950,Hurricane Firewall Breach SKIN (Permanent)
48530,1950,Maelstrom Firewall Breach SKIN (Permanent)
48531,1194,Dawn of Liberation Frigate SKINs
48532,1194,Dawn of Liberation Cruiser SKINs
48533,1194,Dawn of Liberation Battleship SKINs
48534,1194,Republic Justice Department Bronze Reward
48535,1194,Republic Justice Department Silver Reward
48536,1194,Republic Justice Department Gold Reward
48543,1950,Tengu Ultra Jungle (Magneto) SKIN (Permanent)
48544,1950,Tengu Ultra Jungle (Ladar) SKIN (Permanent)
48545,1768,Seeker Retainer
48546,1950,Guardian IGC SKIN (Permanent)
48547,1950,Harbinger IGC SKIN (Permanent)
48548,1950,Harbinger Navy Issue IGC SKIN (Permanent)
48549,1950,Rook IGC SKIN (Permanent)
48550,1950,Ferox IGC SKIN (Permanent)
48551,1950,Drake Navy Issue IGC SKIN (Permanent)
48552,1950,Worm IGC SKIN (Permanent)
48553,1950,Gila IGC SKIN (Permanent)
48554,1950,Rattlesnake IGC SKIN (Permanent)
48555,1950,Vexor IGC SKIN (Permanent)
48556,1950,Vexor Navy Issue IGC SKIN (Permanent)
48557,1950,Ishtar IGC SKIN (Permanent)
48558,1950,Brutix IGC SKIN (Permanent)
48559,1950,Brutix Navy Issue IGC SKIN (Permanent)
48560,1950,Hurricane IGC SKIN (Permanent)
48561,1950,Hurricane Fleet Issue IGC SKIN (Permanent)
48562,1950,Typhoon Fleet Issue IGC SKIN (Permanent)
48563,1950,Damavik Triglavian Victory SKIN (Permanent)
48564,1950,Vedmak Triglavian Victory SKIN (Permanent)
48565,1950,Leshak Triglavian Victory SKIN (Permanent)
48566,1950,Jackdaw Quantum Potential SKIN (Permanent)
48567,1768,Circadian Seeker
48568,1768,Seeker Escort
48569,1768,Seeker Elite Interceptor
48570,1768,Seeker Interceptor
48571,1768,Circadian Seeker Resister
48572,1768,Circadian Seeker Basal
48573,1768,Seeker Safeguard
48575,1768,Seeker Guardian
48576,1950,Pacifier DED 'Master-at-Arms' Recruiter SKIN (Permanent)
48577,1950,Enforcer DED 'Master-at-Arms' Recruiter SKIN (Permanent)
48578,1950,Marshal DED 'Master-at-Arms' Recruiter SKIN (Permanent)
48579,1950,Pacifier DED 'Alpha Plus' Taskforce SKIN (Permanent)
48580,1950,Enforcer DED 'Alpha Plus' Taskforce SKIN (Permanent)
48581,1950,Marshal DED 'Alpha Plus' Taskforce SKIN (Permanent)
48582,303,Master-at-Arms Cerebral Accelerator
48583,1813,♦ DED Special Operation Captain
48584,1194,TLF Recruitment Poster
48585,1194,Vherokior Medicinal Herbs
48586,1194,Vial of Mikramurka
48587,1194,Dice of Jade
48588,1194,Krusual Etched Sticks
48589,1194,Matari Word Calendar
48590,1194,Kapli Bread
48591,1194,Kri'tak Knife
48592,1194,Ten Most Wanted Slavers
48593,1194,Slaver Tooth Necklace
48594,383,Tower Structure
48599,303,Prototype 'Hercules' Cerebral Accelerator
48600,303,Extended 'Hercules' Cerebral Accelerator
48601,303,B09
48602,303,S09
48603,303,A09
48604,303,E09
48605,303,B10
48606,303,S10
48607,303,A10
48608,303,E10
48609,303,B11
48610,303,S11
48611,303,A11
48612,303,E11
48613,303,B12
48614,303,S12
48615,303,A12
48616,303,E12
48635,833,Tiamat
48636,830,Hydra
48637,106,Tiamat Blueprint
48638,105,Hydra Blueprint
48640,1768,Circadian Seeker Sniper
48642,1194,Experimental Mutaplasmid Repository
48643,1194,DO NOT TRANSLATE - Unused Crate
48644,1194,DO NOT TRANSLATE - Unused Crate
48645,1194,DO NOT TRANSLATE - Unused Crate
48647,1768,Seeker Upholder
48648,2001,
48649,1950,Damavik Singularity Storm SKIN (Permanent)
48650,1950,Vedmak Singularity Storm SKIN (Permanent)
48651,1950,Leshak Singularity Storm SKIN (Permanent)
48652,319,Unstable Wreckage
48653,1950,Damavik Hadean Horror SKIN (Permanent)
48654,1950,Vedmak Hadean Horror SKIN (Permanent)
48655,1950,Leshak Hadean Horror SKIN (Permanent)
48656,1950,Epithal Planetary Extraction (Upwell) SKIN (Permanent)
48719,1950,Augoror Combat Medic Section SKIN (Permanent)
48720,1950,Osprey Combat Medic Section SKIN (Permanent)
48721,1950,Exequror Combat Medic Section SKIN (Permanent)
48722,1950,Scythe Combat Medic Section SKIN (Permanent)
48723,1950,Guardian Emergency Response Squad SKIN (Permanent)
48724,1950,Basilisk Emergency Response Squad SKIN (Permanent)
48725,1950,Oneiros Emergency Response Squad SKIN (Permanent)
48726,1950,Scimitar Emergency Response Squad SKIN (Permanent)
48727,1950,Corax Caldari Union Day SKIN (Permanent)
48728,1950,Stork Caldari Union Day SKIN (Permanent)
48729,1950,Drake Caldari Union Day SKIN (Permanent)
48730,1950,Naga Caldari Union Day SKIN (Permanent)
48731,1950,Rokh Caldari Union Day SKIN (Permanent)
48732,1950,Raven Caldari Union Day SKIN (Permanent)
48733,1950,Golem Caldari Union Day SKIN (Permanent)
48734,1950,Phoenix Caldari Union Day SKIN (Permanent)
48735,1950,Rorqual Sovereign Claim SKIN (Permanent)
48742,186,
48743,306,
48744,100,
48745,176,
48746,739,
48747,739,
48748,1194,Query: Spaghetti or Chicken Sandwich?
48749,1194,A Pile of Logs
48750,1194,Retired Server Hamster
48751,1194,Well-Worn Fedora
48752,1194,Internal Policies
48753,1194,The Policy Enforcer
48754,1194,CONCORD Universal Translator
48755,1194,Crunch Fuel
48756,1194,Dried Moss
48757,1194,Dropsuit Fragment
48758,1194,Decommissioned ERIC Prototype
48759,1194,"Offensive Content Reports, Jan. YC120, vol. I"
48760,1194,Defunct Name Change Token
48761,1977,Triglavian Cache Data Vault
48762,1977,Triglavian Transfer Data Vault
48763,1977,Triglavian Origin Data Vault
48764,2002,Triglavian Trinary Datastream AEA1
48765,2002,Triglavian Trinary Datastream AEA2
48767,2002,Triglavian Trinary Datastream DAV1
48768,2002,Triglavian Trinary Datastream DAV2
48769,2002,Triglavian Trinary Datastream DAV3
48770,2002,Triglavian Trinary Datastream HFN1
48771,2002,Triglavian Trinary Datastream HFN2
48772,2002,Triglavian Trinary Datastream HFN3
48774,2002,Triglavian Trinary Datastream AFN2
48775,2002,Triglavian Trinary Datastream AFN3
48777,2002,Triglavian Trinary Datastream AEA3
48778,2002,Triglavian Trinary Datastream AFN1
48779,306,
48780,2004,
48781,2003,
48799,1667,
48800,1667,
48801,1667,
48816,1950,
48817,1950,
48819,1950,
48830,1950,
48831,1950,
48833,1950,
48834,1950,
48836,1950,
48837,1950,
48838,1950,
48839,1950,
48843,1950,
48844,1950,
48845,1950,
48846,1950,
48847,1950,
48848,1950,
48849,1950,
48850,1950,
48851,1950,
48852,1950,
48853,1950,
48854,1950,
48855,1950,
48856,1950,
48857,1950,
48858,1950,
48859,1950,
48860,1950,
48861,1950,
48893,1950,
48894,1950,
48895,1950,
48896,1950,
48899,2005,
48900,1665,
48901,1665,
48902,1664,
48903,1664,
48904,1568,
48905,1568,
48906,1568,
48907,1568,
48916,2006,
48917,2006,
48918,2006,
48919,2006,
48920,1975,
48921,1975,
48922,1975,
48923,718,
48924,718,
48925,718,
48926,718,
48927,18,
48928,1194,
48929,1452,
48930,1452,
48931,1452,
48932,1452,
48933,227,
48936,1667,
48937,1665,
48938,1665,
48939,1665,
48940,1568,
48941,1568,
48942,1568,
48943,1664,
48944,65,
48945,718,
48946,718,
48947,718,
48948,718,
48949,145,
48950,1194,
48951,1194,
48952,1194,
48953,1194,
48954,1194,
48955,1568,
48956,1665,
48957,1667,
48958,1664,
48959,1666,
48960,1975,
48961,319,
48962,319,
48963,1975,
48968,1975,
49099,2008,
49100,2010,
49104,1975,
49105,1975,
49106,1975,
49107,1975,
49108,226,
49109,226,
49110,1975,
49126,227,
49141,1950,
49142,1952,
49143,1953,
49144,1954,
49145,1955,
49146,1950,
49147,1950,
49148,1950,
49149,1950,
49150,1950,
49151,1950,
49152,1950,
49153,1950,
49154,1950,
49155,1950,
49156,1950,
49157,1950,
49158,1950,
49159,1952,
49160,1953,
49161,1954,
49162,1955,
49163,1950,
49164,1952,
49165,1953,
49166,1954,
49167,1955,
49168,1950,
49169,1952,
49170,1953,
49171,1954,
49172,1955,
49173,1950,
49174,1952,
49175,1953,
49176,1954,
49177,1955,
49178,1950,
49179,1952,
49180,1953,
49181,1954,
49182,1955,
49183,1950,
49184,1952,
49185,1953,
49186,1954,
49187,1955,
49188,1950,
49189,1952,
49190,1953,
49191,1954,
49192,1955,
49193,1950,
49194,1952,
49195,1953,
49196,1954,
49197,1955,
49198,1950,
49199,1952,
49200,1953,
49201,1954,
49202,1955,
49203,1950,
49204,1952,
49205,1953,
49206,1954,
49207,1955,
49208,1950,
49209,1952,
49210,1953,
49211,1954,
49212,1955,
49213,1950,
49214,1952,
49215,1953,
49216,1954,
49217,1955,
49218,1950,
49219,1952,
49220,1953,
49221,1954,
49222,1955,
49223,1950,
49224,1952,
49225,1953,
49226,1954,
49227,1955,
49228,1950,
49229,1952,
49230,1953,
49231,1954,
49232,1955,
49233,1950,
49234,1952,
49235,1953,
49236,1954,
49237,1955,
49238,1950,
49239,1952,
49240,1953,
49241,1954,
49242,1955,
49243,1950,
49244,1952,
49245,1953,
49246,1954,
49247,1955,
49248,1950,
49249,1952,
49250,1953,
49251,1954,
49252,1955,
49253,1950,
49254,1952,
49255,1953,
49256,1954,
49257,1955,
49258,1950,
49259,1952,
49260,1953,
49261,1954,
49262,1955,
49263,1950,
49264,1952,
49265,1953,
49266,1954,
49267,1955,
49268,1950,
49269,1952,
49270,1953,
49271,1954,
49272,1955,
49273,1950,
49274,1952,
49275,1953,
49276,1954,
49277,1955,
49278,1950,
49279,1952,
49280,1953,
49281,1954,
49282,1955,
49283,1950,
49284,1952,
49285,1953,
49286,1954,
49287,1955,
49288,1950,
49289,1952,
49290,1953,
49291,1954,
49292,1955,
49293,1950,
49294,1952,
49295,1953,
49296,1954,
49297,1955,
49298,1950,
49299,1952,
49300,1953,
49301,1954,
49302,1955,
49303,1950,
49304,1952,
49305,1953,
49306,1954,
49307,1955,
49308,1950,
49309,1952,
49310,1953,
49311,1954,
49312,1955,
49313,1950,
49314,1952,
49315,1953,
49316,1954,
49317,1955,
49318,1950,
49319,1952,
49320,1953,
49321,1954,
49322,1955,
49323,1950,
49324,1952,
49325,1953,
49326,1954,
49327,1955,
49328,1950,
49329,1952,
49330,1953,
49331,1954,
49332,1955,
49333,1950,
49334,1952,
49335,1953,
49336,1954,
49337,1955,
49338,1950,
49339,1952,
49340,1953,
49341,1954,
49342,1955,
49343,1950,
49344,1952,
49345,1953,
49346,1954,
49347,1955,
49348,1950,
49349,1952,
49350,1953,
49351,1954,
49352,1955,
49353,1950,
49354,1952,
49355,1953,
49356,1954,
49357,1955,
49358,1950,
49359,1952,
49360,1953,
49361,1954,
49362,1955,
49363,1950,
49364,1952,
49365,1953,
49366,1954,
49367,1955,
49368,1950,
49369,1952,
49370,1953,
49371,1954,
49372,1955,
49373,1950,
49374,1952,
49375,1953,
49376,1954,
49377,1955,
49378,1950,
49379,1952,
49380,1953,
49381,1954,
49382,1955,
49383,1950,
49384,1952,
49385,1953,
49386,1954,
49387,1955,
49388,1950,
49389,1952,
49390,1953,
49391,1954,
49392,1955,
49393,1950,
49394,1952,
49395,1953,
49396,1954,
49397,1955,
49398,1950,
49399,1952,
49400,1953,
49401,1954,
49402,1955,
49403,1950,
49404,1952,
49405,1953,
49406,1954,
49407,1955,
49408,1950,
49409,1952,
49410,1953,
49411,1954,
49412,1955,
49413,1950,
49414,1952,
49415,1953,
49416,1954,
49417,1955,
49420,1950,
49421,1950,
49422,1950,
49423,1950,
49424,1950,
49425,1950,
49426,1950,
49427,1950,
49428,1950,
49429,1950,
49430,1950,
49431,1950,
49432,1950,
49433,1950,
49434,1950,
49435,1950,
49436,1950,
49437,1952,
49438,1953,
49439,1954,
49440,1955,
49441,1950,
49442,1952,
49443,1953,
49444,1954,
49445,1955,
49446,1950,
49447,1952,
49448,1953,
49449,1954,
49450,1955,
49451,1950,
49452,1952,
49453,1953,
49454,1954,
49455,1955,
49456,1950,
49457,1952,
49458,1953,
49459,1954,
49460,1955,
49461,1950,
49462,1952,
49463,1953,
49464,1954,
49465,1955,
49466,1950,
49467,1952,
49468,1953,
49469,1954,
49470,1955,
49471,1950,
49472,1952,
49473,1953,
49474,1954,
49475,1955,
49476,1950,
49477,1952,
49478,1953,
49479,1954,
49480,1955,
49481,1950,
49482,1952,
49483,1953,
49484,1954,
49485,1955,
49486,1950,
49487,1952,
49488,1953,
49489,1954,
49490,1955,
49491,1950,
49492,1952,
49493,1953,
49494,1954,
49495,1955,
49496,1950,
49497,1952,
49498,1953,
49499,1954,
49500,1955,
49501,1950,
49502,1952,
49503,1953,
49504,1954,
49505,1955,
49506,1950,
49507,1952,
49508,1953,
49509,1954,
49510,1955,
49511,1950,
49512,1952,
49513,1953,
49514,1954,
49515,1955,
49516,1950,
49517,1952,
49518,1953,
49519,1954,
49520,1955,
49521,1950,
49522,1952,
49523,1953,
49524,1954,
49525,1955,
49526,1950,
49527,1952,
49528,1953,
49529,1954,
49530,1955,
49557,1975,
49558,1975,
49559,1975,
49619,1194,
49620,1194,
49621,1194,
49635,226,
350916,350858,Plasma Cannon
351063,350858,Heavy Machine Gun
351071,351064,Assault C-I
351252,351210,Saga
351253,351210,Methana
351278,351210,Gunnlogi C-I
351296,350858,Blaster
351297,350858,20GJ Blaster
351310,350858,ST-1 Missile Launcher
351311,350858,ST-201 Missile Launcher
351317,350858,80GJ Blaster
351320,350858,Passenger Position
351321,351210,Colima
351332,350858,80GJ Particle Accelerator
351336,350858,80GJ Railgun
351337,350858,20GJ Railgun
351352,351210,Bolas
351354,351210,Myron
351355,351210,Grimsnes
351610,351121,Basic Afterburner
351611,351121,Enhanced Afterburner
351614,351121,Basic 120mm Armor Plates
351615,351121,Basic 60mm Armor Plates
351620,351121,Nanofiber Structure I
351630,351121,Basic Overdrive Unit
351631,351121,Enhanced Overdrive Unit
351632,351121,Complex Overdrive Unit
351633,351121,Overdrive
351669,351121,Basic Armor Plates
351670,351121,Enhanced Armor Plates
351671,351121,Complex Armor Plates
351673,351121,Basic Armor Repairer
351674,351121,Enhanced Armor Repairer
351675,351121,Complex Armor Repairer
351679,351121,Basic Light Damage Modifier
351680,351121,Enhanced Light Damage Modifier
351681,351121,Complex Light Damage Modifier
351684,351121,Basic Kinetic Catalyzer
351686,351121,Basic Cardiac Stimulant
351687,351121,Enhanced Kinetic Catalyzer
351688,351121,Complex Kinetic Catalyzer
351689,351121,Enhanced Cardiac Stimulant
351690,351121,Complex Cardiac Stimulant
351696,351121,Basic CPU Upgrade
351697,351121,Enhanced CPU Upgrade
351698,351121,Complex CPU Upgrade
351699,351121,Basic PG Upgrade
351700,351121,Enhanced PG Upgrade
351701,351121,Complex PG Upgrade
351706,350858,Locus Grenade
351709,350858,AV Grenade
351732,351121,'Goliath' Basic Armor Plates
351824,351210,Madrugar G-I
351855,350858,Mass Driver
351858,351844,Repair Tool
351865,351121,Basic Heavy Armor Repairer
351905,351121,Basic Shield Extender
351906,351121,Enhanced Shield Extender
351907,351121,Complex Shield Extender
351908,351121,Basic Shield Recharger
351909,351121,Enhanced Shield Recharger
351910,351121,Complex Shield Recharger
351915,351844,Drop Uplink
351916,351844,Nanohive
352017,351121,'Scalar' Basic CPU Upgrade
352018,351121,'Azimuth' Basic PG Upgrade
352019,351121,'Monolith' Basic Armor Repairer
352020,351121,'Kinesis' Basic Shield Extender
352021,351121,'Synapse' Basic Shield Recharger
352022,351121,'Icarus' Basic Kinetic Catalyzer
352032,351121,Basic Light Shield Booster
352034,351121,Basic Light Shield Extender
352035,351121,Basic Heavy Shield Extender
352041,351121,'Helix' Enhanced PG Upgrade
352042,351121,'Dimension' Enhanced CPU Upgrade
352043,351121,'Vector' Complex CPU Upgrade
352045,351121,'Polaris' Complex PG Upgrade
352046,351121,'Menhir' Enhanced Armor Repairer
352047,351121,'Obelisk' Complex Armor Repairer
352048,351121,'Samson' Enhanced Armor Plates
352049,351121,'Hercules' Complex Armor Plates
352050,351121,'Mercury' Enhanced Kinetic Catalyzer
352051,351121,'Spark' Enhanced Shield Recharger
352052,351121,'Impulse' Enhanced Shield Extender
352057,351121,Heavy Shield Transporter I
352067,351121,Basic CPU Upgrade Unit
352068,351121,Enhanced CPU Upgrade Unit
352069,351121,Complex CPU Upgrade Unit
352070,351121,Quantum CPU Enhancer
352071,351121,Basic Powergrid Upgrade
352072,351121,Enhanced Powergrid Upgrade
352073,351121,Complex Powergrid Upgrade
352074,351121,Type-G Powergrid Expansion System
352076,351121,Power Diagnostic System I 
352077,351121,Beta Power Diagnostic System
352078,351121,Local Power Diagnostic System
352079,351121,Type-G Power Diagnostic System
352083,351121,Systemic Field Stabilizer I
352089,351121,Basic Light Armor Repairer
352101,351121,Light Remote Armor Repair Unit I
352108,351121,[DEV] High Vehicle PG/CPU
352221,351121,Energized Plating I
352263,350858,Forge Gun
352274,351121,[DEV] High Infantry PG/CPU
352277,351121,Basic Armor Hardener
352279,351121,Basic Auto-Detonator
352293,351121,Basic Shield Hardener
352304,350858,Militia 20GJ Railgun
352305,350858,Militia 80GJ Railgun
352313,350858,Militia 80GJ Blaster
352314,350858,Militia 20GJ Blaster
352415,351064,Sentinel A-I
352472,350858,'Paradox' Graded Particle Cannon (S)
352493,351844,'Dawnpyre' R-9 Drop Uplink
352499,350858,Scrambler Pistol
352508,350858,Flux Grenade
352522,350858,Miasma Grenade
352526,350858,'Husk' Phase-synched Railgun (L)
352536,351121,Basic Power Diagnostics Unit
352537,351121,Complex Power Diagnostics Unit
352538,351121,Enhanced Power Diagnostics Unit
352550,351121,Basic Scanner
352556,350858,Sniper Rifle
352587,351064,Scout G-I
352588,351064,Logistics M-I
352591,351064,Frontline - CA
352592,351064,Militia Amarr Heavy Frame
352593,351064,Militia Minmatar Medium Frame
352594,351064,Pilot G-I
352595,351064,Militia Pilot Dropsuit
352596,351064,Militia Gallente Light Frame
352597,351064,[DEV] Amarr Crusader Dropsuit
352598,351064,[DEV] Amarr Crusader Dropsuit
352602,350858,Assault Rifle
352604,351121,Basic Mobile CRU
352687,351121,Basic Myofibril Stimulant
352887,351648,Corporations
352888,351648,Megacorp Control
352890,351648,Transstellar Empire Control
352891,350858,Submachine Gun
352928,351064,[DEV] Offline Dropsuit
352929,351121,Enhanced Myofibril Stimulant
352934,351064,Assault B-Series
